_phrase_,type,grammar_symbol
"('Paenasti', 'k')",asula,ASULA
"('Paenasti',)",asula,ASULA
"('Paevere', 'k')",asula,ASULA
"('Paevere',)",asula,ASULA
"('Paganamaa', 'k')",asula,ASULA
"('Paganamaa',)",asula,ASULA
"('Pagari', 'k')",asula,ASULA
"('Pagari',)",asula,ASULA
"('Pagasi', 'k')",asula,ASULA
"('Pagasi',)",asula,ASULA
"('Pahapilli', 'k')",asula,ASULA
"('Pahapilli',)",asula,ASULA
"('Pahavalla', 'k')",asula,ASULA
"('Pahavalla',)",asula,ASULA
"('Pahkla', 'k')",asula,ASULA
"('Pahkla',)",asula,ASULA
"('Pahtpää', 'k')",asula,ASULA
"('Pahtpää',)",asula,ASULA
"('Pahuvere', 'k')",asula,ASULA
"('Pahuvere',)",asula,ASULA
"('Paidra', 'k')",asula,ASULA
"('Paidra',)",asula,ASULA
"('Paikuse', 'alev')",asula,ASULA
"('Paikuse',)",asula,ASULA
"('Paiküla',)",asula,ASULA
"('Paimala', 'k')",asula,ASULA
"('Paimala',)",asula,ASULA
"('Paimvere', 'k')",asula,ASULA
"('Paimvere',)",asula,ASULA
"('Painküla',)",asula,ASULA
"('Paistu', 'k')",asula,ASULA
"('Paistu',)",asula,ASULA
"('Paisumaa', 'k')",asula,ASULA
"('Paisumaa',)",asula,ASULA
"('Pajaka', 'k')",asula,ASULA
"('Pajaka',)",asula,ASULA
"('Paju', 'k')",asula,ASULA
"('Paju',)",asula,ASULA
"('Pajualuse', 'k')",asula,ASULA
"('Pajualuse',)",asula,ASULA
"('Paju-Kurdla', 'k')",asula,ASULA
"('Paju-Kurdla',)",asula,ASULA
"('Pajukurmu', 'k')",asula,ASULA
"('Pajukurmu',)",asula,ASULA
"('Pajumaa', 'k')",asula,ASULA
"('Pajumaa',)",asula,ASULA
"('Pajumõisa', 'k')",asula,ASULA
"('Pajumõisa',)",asula,ASULA
"('Pajupea', 'k')",asula,ASULA
"('Pajupea',)",asula,ASULA
"('Pajusi', 'k')",asula,ASULA
"('Pajusi',)",asula,ASULA
"('Pajusti', 'alevik')",asula,ASULA
"('Pajusti',)",asula,ASULA
"('Pajuveski', 'k')",asula,ASULA
"('Pajuveski',)",asula,ASULA
"('Pakaste', 'k')",asula,ASULA
"('Pakaste',)",asula,ASULA
"('Paklova', 'k')",asula,ASULA
"('Paklova',)",asula,ASULA
"('Pala', 'k')",asula,ASULA
"('Pala',)",asula,ASULA
"('Palade', 'k')",asula,ASULA
"('Palade',)",asula,ASULA
"('Palamulla', 'k')",asula,ASULA
"('Palamulla',)",asula,ASULA
"('Palamuse', 'alevik')",asula,ASULA
"('Palamuse',)",asula,ASULA
"('Palamuste', 'k')",asula,ASULA
"('Palamuste',)",asula,ASULA
"('Palandõ', 'k')",asula,ASULA
"('Palandõ',)",asula,ASULA
"('Palanumäe', 'k')",asula,ASULA
"('Palanumäe',)",asula,ASULA
"('Palase', 'k')",asula,ASULA
"('Palase',)",asula,ASULA
"('Palasi', 'k')",asula,ASULA
"('Palasi',)",asula,ASULA
"('Palatu', 'k')",asula,ASULA
"('Palatu',)",asula,ASULA
"('Palivere', 'alevik')",asula,ASULA
"('Palivere',)",asula,ASULA
"('Paljasmaa', 'k')",asula,ASULA
"('Paljasmaa',)",asula,ASULA
"('Pallasmaa', 'k')",asula,ASULA
"('Pallasmaa',)",asula,ASULA
"('Palli', 'k')",asula,ASULA
"('Palli',)",asula,ASULA
"('Pallika', 'k')",asula,ASULA
"('Pallika',)",asula,ASULA
"('Palmse', 'k')",asula,ASULA
"('Palmse',)",asula,ASULA
"('Palo', 'k')",asula,ASULA
"('Palo',)",asula,ASULA
"('Palometsa', 'k')",asula,ASULA
"('Palometsa',)",asula,ASULA
"('Paloveere', 'k')",asula,ASULA
"('Paloveere',)",asula,ASULA
"('Palujüri', 'k')",asula,ASULA
"('Palujüri',)",asula,ASULA
"('Paluküla',)",asula,ASULA
"('Palumäe', 'k')",asula,ASULA
"('Palumäe',)",asula,ASULA
"('Palupera', 'k')",asula,ASULA
"('Palupera',)",asula,ASULA
"('Palupere', 'k')",asula,ASULA
"('Palupere',)",asula,ASULA
"('Palupõhja', 'k')",asula,ASULA
"('Palupõhja',)",asula,ASULA
"('Palutaja', 'k')",asula,ASULA
"('Palutaja',)",asula,ASULA
"('Palvere', 'k')",asula,ASULA
"('Palvere',)",asula,ASULA
"('Pamma', 'k')",asula,ASULA
"('Pamma',)",asula,ASULA
"('Pammana', 'k')",asula,ASULA
"('Pammana',)",asula,ASULA
"('Pandivere', 'k')",asula,ASULA
"('Pandivere',)",asula,ASULA
"('Panga', 'k')",asula,ASULA
"('Panga',)",asula,ASULA
"('Pangodi', 'k')",asula,ASULA
"('Pangodi',)",asula,ASULA
"('Paope', 'k')",asula,ASULA
"('Paope',)",asula,ASULA
"('Papiaru', 'k')",asula,ASULA
"('Papiaru',)",asula,ASULA
"('Papisilla', 'k')",asula,ASULA
"('Papisilla',)",asula,ASULA
"('Papsaare', 'k')",asula,ASULA
"('Papsaare',)",asula,ASULA
"('Paralepa', 'alevik')",asula,ASULA
"('Paralepa',)",asula,ASULA
"('Parapalu', 'k')",asula,ASULA
"('Parapalu',)",asula,ASULA
"('Parasmaa', 'k')",asula,ASULA
"('Parasmaa',)",asula,ASULA
"('Parasmetsa', 'k')",asula,ASULA
"('Parasmetsa',)",asula,ASULA
"('Parasmäe', 'k')",asula,ASULA
"('Parasmäe',)",asula,ASULA
"('Pargitaguse', 'k')",asula,ASULA
"('Pargitaguse',)",asula,ASULA
"('Pari', 'k')",asula,ASULA
"('Pari',)",asula,ASULA
"('Pariisi', 'k')",asula,ASULA
"('Pariisi',)",asula,ASULA
"('Parika', 'k')",asula,ASULA
"('Parika',)",asula,ASULA
"('Parila', 'k')",asula,ASULA
"('Parila',)",asula,ASULA
"('Parisselja', 'k')",asula,ASULA
"('Parisselja',)",asula,ASULA
"('Parivere', 'k')",asula,ASULA
"('Parivere',)",asula,ASULA
"('Parksepa', 'alevik')",asula,ASULA
"('Parksepa',)",asula,ASULA
"('Parksi', 'k')",asula,ASULA
"('Parksi',)",asula,ASULA
"('Parmu', 'k')",asula,ASULA
"('Parmu',)",asula,ASULA
"('Parmupalu', 'k')",asula,ASULA
"('Parmupalu',)",asula,ASULA
"('Partsaare', 'k')",asula,ASULA
"('Partsaare',)",asula,ASULA
"('Partsi', 'k')",asula,ASULA
"('Partsi',)",asula,ASULA
"('Paslepa', 'k')",asula,ASULA
"('Paslepa',)",asula,ASULA
"('Passi', 'k')",asula,ASULA
"('Passi',)",asula,ASULA
"('Pastaku', 'k')",asula,ASULA
"('Pastaku',)",asula,ASULA
"('Pataste', 'k')",asula,ASULA
"('Pataste',)",asula,ASULA
"('Patika', 'k')",asula,ASULA
"('Patika',)",asula,ASULA
"('Patjala', 'k')",asula,ASULA
"('Patjala',)",asula,ASULA
"('Patküla', 'k')",asula,ASULA
"('Patküla',)",asula,ASULA
"('Pattina', 'k')",asula,ASULA
"('Pattina',)",asula,ASULA
"('Pauastvere', 'k')",asula,ASULA
"('Pauastvere',)",asula,ASULA
"('Pauliku', 'k')",asula,ASULA
"('Pauliku',)",asula,ASULA
"('Paunaste', 'k')",asula,ASULA
"('Paunaste',)",asula,ASULA
"('Paunküla',)",asula,ASULA
"('Pausakunnu', 'k')",asula,ASULA
"('Pausakunnu',)",asula,ASULA
"('Peanse', 'k')",asula,ASULA
"('Peanse',)",asula,ASULA
"('Peantse', 'k')",asula,ASULA
"('Peantse',)",asula,ASULA
"('Peatskivi', 'k')",asula,ASULA
"('Peatskivi',)",asula,ASULA
"('Pedajamäe', 'k')",asula,ASULA
"('Pedajamäe',)",asula,ASULA
"('Pedase', 'k')",asula,ASULA
"('Pedase',)",asula,ASULA
"('Pedaspea', 'k')",asula,ASULA
"('Pedaspea',)",asula,ASULA
"('Pedassaare', 'k')",asula,ASULA
"('Pedassaare',)",asula,ASULA
"('Pedaste', 'k')",asula,ASULA
"('Pedaste',)",asula,ASULA
"('Pedejä', 'k')",asula,ASULA
"('Pedejä',)",asula,ASULA
"('Pedja', 'k')",asula,ASULA
"('Pedja',)",asula,ASULA
"('Peebu', 'k')",asula,ASULA
"('Peebu',)",asula,ASULA
"('Peederga', 'k')",asula,ASULA
"('Peederga',)",asula,ASULA
"('Peedo', 'k')",asula,ASULA
"('Peedo',)",asula,ASULA
"('Peedu', 'k')",asula,ASULA
"('Peedu',)",asula,ASULA
"('Peeri', 'k')",asula,ASULA
"('Peeri',)",asula,ASULA
"('Peerni', 'k')",asula,ASULA
"('Peerni',)",asula,ASULA
"('Peeterristi', 'k')",asula,ASULA
"('Peeterristi',)",asula,ASULA
"('Peetri', 'alevik')",asula,ASULA
"('Peetri',)",asula,ASULA
"('Peetrimõisa', 'k')",asula,ASULA
"('Peetrimõisa',)",asula,ASULA
"('Pehka', 'k')",asula,ASULA
"('Pehka',)",asula,ASULA
"('Pelsi', 'k')",asula,ASULA
"('Pelsi',)",asula,ASULA
"('Penijõe', 'k')",asula,ASULA
"('Penijõe',)",asula,ASULA
"('Peningi', 'k')",asula,ASULA
"('Peningi',)",asula,ASULA
"('Penu', 'k')",asula,ASULA
"('Penu',)",asula,ASULA
"('Penuja', 'k')",asula,ASULA
"('Penuja',)",asula,ASULA
"('Peraküla',)",asula,ASULA
"('Perametsa', 'k')",asula,ASULA
"('Perametsa',)",asula,ASULA
"('Perdaku', 'k')",asula,ASULA
"('Perdaku',)",asula,ASULA
"('Pereküla',)",asula,ASULA
"('Peressaare', 'k')",asula,ASULA
"('Peressaare',)",asula,ASULA
"('Peri', 'k')",asula,ASULA
"('Peri',)",asula,ASULA
"('Perila', 'k')",asula,ASULA
"('Perila',)",asula,ASULA
"('Perjatsi', 'k')",asula,ASULA
"('Perjatsi',)",asula,ASULA
"('Permisküla',)",asula,ASULA
"('Petaaluse', 'k')",asula,ASULA
"('Petaaluse',)",asula,ASULA
"('Petrakuudi', 'k')",asula,ASULA
"('Petrakuudi',)",asula,ASULA
"('Pibari', 'k')",asula,ASULA
"('Pibari',)",asula,ASULA
"('Pidula', 'k')",asula,ASULA
"('Pidula',)",asula,ASULA
"('Piha', 'k')",asula,ASULA
"('Piha',)",asula,ASULA
"('Pihali', 'k')",asula,ASULA
"('Pihali',)",asula,ASULA
"('Pihke', 'k')",asula,ASULA
"('Pihke',)",asula,ASULA
"('Pihla', 'k')",asula,ASULA
"('Pihla',)",asula,ASULA
"('Pihlaspea', 'k')",asula,ASULA
"('Pihlaspea',)",asula,ASULA
"('Pihleni', 'k')",asula,ASULA
"('Pihleni',)",asula,ASULA
"('Pihtla', 'k')",asula,ASULA
"('Pihtla',)",asula,ASULA
"('Pihva', 'k')",asula,ASULA
"('Pihva',)",asula,ASULA
"('Piibe', 'k')",asula,ASULA
"('Piibe',)",asula,ASULA
"('Piibumäe', 'k')",asula,ASULA
"('Piibumäe',)",asula,ASULA
"('Piigandi', 'k')",asula,ASULA
"('Piigandi',)",asula,ASULA
"('Piigaste', 'k')",asula,ASULA
"('Piigaste',)",asula,ASULA
"('Piila', 'k')",asula,ASULA
"('Piila',)",asula,ASULA
"('Piilse', 'k')",asula,ASULA
"('Piilse',)",asula,ASULA
"('Piilsi', 'k')",asula,ASULA
"('Piilsi',)",asula,ASULA
"('Piilu', 'k')",asula,ASULA
"('Piilu',)",asula,ASULA
"('Piipsemäe', 'k')",asula,ASULA
"('Piipsemäe',)",asula,ASULA
"('Piira', 'k')",asula,ASULA
"('Piira',)",asula,ASULA
"('Piiri', 'k')",asula,ASULA
"('Piiri',)",asula,ASULA
"('Piirivarbe', 'k')",asula,ASULA
"('Piirivarbe',)",asula,ASULA
"('Piirsalu', 'k')",asula,ASULA
"('Piirsalu',)",asula,ASULA
"('Piirumi', 'k')",asula,ASULA
"('Piirumi',)",asula,ASULA
"('Piisi', 'k')",asula,ASULA
"('Piisi',)",asula,ASULA
"('Piissoo', 'k')",asula,ASULA
"('Piissoo',)",asula,ASULA
"('Piistaoja', 'k')",asula,ASULA
"('Piistaoja',)",asula,ASULA
"('Piisu', 'k')",asula,ASULA
"('Piisu',)",asula,ASULA
"('Piisupi', 'k')",asula,ASULA
"('Piisupi',)",asula,ASULA
"('Piiumetsa', 'k')",asula,ASULA
"('Piiumetsa',)",asula,ASULA
"('Pikajärve', 'k')",asula,ASULA
"('Pikajärve',)",asula,ASULA
"('Pikakannu', 'k')",asula,ASULA
"('Pikakannu',)",asula,ASULA
"('Pikaküla',)",asula,ASULA
"('Pikareinu', 'k')",asula,ASULA
"('Pikareinu',)",asula,ASULA
"('Pikaristi', 'k')",asula,ASULA
"('Pikaristi',)",asula,ASULA
"('Pikasilla', 'k')",asula,ASULA
"('Pikasilla',)",asula,ASULA
"('Pikati', 'k')",asula,ASULA
"('Pikati',)",asula,ASULA
"('Pikavere', 'k')",asula,ASULA
"('Pikavere',)",asula,ASULA
"('Pikevere', 'k')",asula,ASULA
"('Pikevere',)",asula,ASULA
"('Pikkjärve', 'k')",asula,ASULA
"('Pikkjärve',)",asula,ASULA
"('Pikknurme', 'k')",asula,ASULA
"('Pikknurme',)",asula,ASULA
"('Pikru', 'k')",asula,ASULA
"('Pikru',)",asula,ASULA
"('Pikva', 'k')",asula,ASULA
"('Pikva',)",asula,ASULA
"('Pildiküla',)",asula,ASULA
"('Pilistvere', 'k')",asula,ASULA
"('Pilistvere',)",asula,ASULA
"('Pilka', 'k')",asula,ASULA
"('Pilka',)",asula,ASULA
"('Pilkuse', 'k')",asula,ASULA
"('Pilkuse',)",asula,ASULA
"('Pillapalu', 'k')",asula,ASULA
"('Pillapalu',)",asula,ASULA
"('Pillardi', 'k')",asula,ASULA
"('Pillardi',)",asula,ASULA
"('Pille', 'k')",asula,ASULA
"('Pille',)",asula,ASULA
"('Pilpa', 'k')",asula,ASULA
"('Pilpa',)",asula,ASULA
"('Pilpaküla',)",asula,ASULA
"('Pilu', 'k')",asula,ASULA
"('Pilu',)",asula,ASULA
"('Pimestiku', 'k')",asula,ASULA
"('Pimestiku',)",asula,ASULA
"('Pindi', 'k')",asula,ASULA
"('Pindi',)",asula,ASULA
"('Pinska', 'k')",asula,ASULA
"('Pinska',)",asula,ASULA
"('Pirgu', 'k')",asula,ASULA
"('Pirgu',)",asula,ASULA
"('Pirmastu', 'k')",asula,ASULA
"('Pirmastu',)",asula,ASULA
"('Pisisaare', 'k')",asula,ASULA
"('Pisisaare',)",asula,ASULA
"('Pitsalu', 'k')",asula,ASULA
"('Pitsalu',)",asula,ASULA
"('Piusa', 'k')",asula,ASULA
"('Piusa',)",asula,ASULA
"('Pivarootsi', 'k')",asula,ASULA
"('Pivarootsi',)",asula,ASULA
"('Plaani', 'k')",asula,ASULA
"('Plaani',)",asula,ASULA
"('Plaksi', 'k')",asula,ASULA
"('Plaksi',)",asula,ASULA
"('Plessi', 'k')",asula,ASULA
"('Plessi',)",asula,ASULA
"('Pliia', 'k')",asula,ASULA
"('Pliia',)",asula,ASULA
"('Plika', 'k')",asula,ASULA
"('Plika',)",asula,ASULA
"('Poaka', 'k')",asula,ASULA
"('Poaka',)",asula,ASULA
"('Poama', 'k')",asula,ASULA
"('Poama',)",asula,ASULA
"('Poanse', 'k')",asula,ASULA
"('Poanse',)",asula,ASULA
"('Podmotsa', 'k')",asula,ASULA
"('Podmotsa',)",asula,ASULA
"('Pohla', 'k')",asula,ASULA
"('Pohla',)",asula,ASULA
"('Poka', 'k')",asula,ASULA
"('Poka',)",asula,ASULA
"('Poksa', 'k')",asula,ASULA
"('Poksa',)",asula,ASULA
"('Poksi', 'k')",asula,ASULA
"('Poksi',)",asula,ASULA
"('Polli', 'k')",asula,ASULA
"('Polli',)",asula,ASULA
"('Polovina', 'k')",asula,ASULA
"('Polovina',)",asula,ASULA
"('Poole', 'k')",asula,ASULA
"('Poole',)",asula,ASULA
"('Pootsi', 'k')",asula,ASULA
"('Pootsi',)",asula,ASULA
"('Pootsiku', 'k')",asula,ASULA
"('Pootsiku',)",asula,ASULA
"('Popovitsa', 'k')",asula,ASULA
"('Popovitsa',)",asula,ASULA
"('Pori', 'k')",asula,ASULA
"('Pori',)",asula,ASULA
"('Poriküla',)",asula,ASULA
"('Porkuni', 'k')",asula,ASULA
"('Porkuni',)",asula,ASULA
"('Pornuse', 'k')",asula,ASULA
"('Pornuse',)",asula,ASULA
"('Porsa', 'k')",asula,ASULA
"('Porsa',)",asula,ASULA
"('Posti', 'k')",asula,ASULA
"('Posti',)",asula,ASULA
"('Praaga', 'k')",asula,ASULA
"('Praaga',)",asula,ASULA
"('Praakli', 'k')",asula,ASULA
"('Praakli',)",asula,ASULA
"('Praaklima', 'k')",asula,ASULA
"('Praaklima',)",asula,ASULA
"('Praakmani', 'k')",asula,ASULA
"('Praakmani',)",asula,ASULA
"('Pragi', 'k')",asula,ASULA
"('Pragi',)",asula,ASULA
"('Prandi', 'k')",asula,ASULA
"('Prandi',)",asula,ASULA
"('Prange', 'k')",asula,ASULA
"('Prange',)",asula,ASULA
"('Prangli', 'k')",asula,ASULA
"('Prangli',)",asula,ASULA
"('Prassi', 'k')",asula,ASULA
"('Prassi',)",asula,ASULA
"('Preedi', 'k')",asula,ASULA
"('Preedi',)",asula,ASULA
"('Preeksa', 'k')",asula,ASULA
"('Preeksa',)",asula,ASULA
"('Pressi', 'k')",asula,ASULA
"('Pressi',)",asula,ASULA
"('Priipalu', 'k')",asula,ASULA
"('Priipalu',)",asula,ASULA
"('Prillimäe', 'alevik')",asula,ASULA
"('Prillimäe',)",asula,ASULA
"('Pringi', 'k')",asula,ASULA
"('Pringi',)",asula,ASULA
"('Pritsi', 'k')",asula,ASULA
"('Pritsi',)",asula,ASULA
"('Pruntova', 'k')",asula,ASULA
"('Pruntova',)",asula,ASULA
"('Pruuna', 'k')",asula,ASULA
"('Pruuna',)",asula,ASULA
"('Prählamäe', 'k')",asula,ASULA
"('Prählamäe',)",asula,ASULA
"('Prähnu', 'k')",asula,ASULA
"('Prähnu',)",asula,ASULA
"('Prääma', 'k')",asula,ASULA
"('Prääma',)",asula,ASULA
"('Pudisoo', 'k')",asula,ASULA
"('Pudisoo',)",asula,ASULA
"('Pudivere', 'k')",asula,ASULA
"('Pudivere',)",asula,ASULA
"('Puduküla',)",asula,ASULA
"('Pugritsa', 'k')",asula,ASULA
"('Pugritsa',)",asula,ASULA
"('Pugõstu', 'k')",asula,ASULA
"('Pugõstu',)",asula,ASULA
"('Puhatu', 'k')",asula,ASULA
"('Puhatu',)",asula,ASULA
"('Puhja', 'alevik')",asula,ASULA
"('Puhja',)",asula,ASULA
"('Puhkova', 'k')",asula,ASULA
"('Puhkova',)",asula,ASULA
"('Puhmu', 'k')",asula,ASULA
"('Puhmu',)",asula,ASULA
"('Puhtaleiva', 'k')",asula,ASULA
"('Puhtaleiva',)",asula,ASULA
"('Puiatu', 'k')",asula,ASULA
"('Puiatu',)",asula,ASULA
"('Puide', 'k')",asula,ASULA
"('Puide',)",asula,ASULA
"('Puiga', 'k')",asula,ASULA
"('Puiga',)",asula,ASULA
"('Puise', 'k')",asula,ASULA
"('Puise',)",asula,ASULA
"('Puista', 'k')",asula,ASULA
"('Puista',)",asula,ASULA
"('Puka', 'alevik')",asula,ASULA
"('Puka',)",asula,ASULA
"('Puka', 'k')",asula,ASULA
"('Pukamäe', 'k')",asula,ASULA
"('Pukamäe',)",asula,ASULA
"('Pulgoja', 'k')",asula,ASULA
"('Pulgoja',)",asula,ASULA
"('Puliste', 'k')",asula,ASULA
"('Puliste',)",asula,ASULA
"('Pulleritsu', 'k')",asula,ASULA
"('Pulleritsu',)",asula,ASULA
"('Pullevere', 'k')",asula,ASULA
"('Pullevere',)",asula,ASULA
"('Pulli', 'k')",asula,ASULA
"('Pulli',)",asula,ASULA
"('Punaküla',)",asula,ASULA
"('Punakülä', 'k')",asula,ASULA
"('Punakülä',)",asula,ASULA
"('Pundi', 'k')",asula,ASULA
"('Pundi',)",asula,ASULA
"('Punikvere', 'k')",asula,ASULA
"('Punikvere',)",asula,ASULA
"('Punsa', 'k')",asula,ASULA
"('Punsa',)",asula,ASULA
"('Pupastvere', 'k')",asula,ASULA
"('Pupastvere',)",asula,ASULA
"('Pupli', 'k')",asula,ASULA
"('Pupli',)",asula,ASULA
"('Purdi', 'k')",asula,ASULA
"('Purdi',)",asula,ASULA
"('Purga', 'k')",asula,ASULA
"('Purga',)",asula,ASULA
"('Purila', 'k')",asula,ASULA
"('Purila',)",asula,ASULA
"('Purka', 'k')",asula,ASULA
"('Purka',)",asula,ASULA
"('Purku', 'k')",asula,ASULA
"('Purku',)",asula,ASULA
"('Purtsa', 'k')",asula,ASULA
"('Purtsa',)",asula,ASULA
"('Purtse', 'k')",asula,ASULA
"('Purtse',)",asula,ASULA
"('Purtsi', 'k')",asula,ASULA
"('Purtsi',)",asula,ASULA
"('Puru', 'k')",asula,ASULA
"('Puru',)",asula,ASULA
"('Pusi', 'k')",asula,ASULA
"('Pusi',)",asula,ASULA
"('Puskaru', 'k')",asula,ASULA
"('Puskaru',)",asula,ASULA
"('Puski', 'k')",asula,ASULA
"('Puski',)",asula,ASULA
"('Pusku', 'k')",asula,ASULA
"('Pusku',)",asula,ASULA
"('Puspuri', 'k')",asula,ASULA
"('Puspuri',)",asula,ASULA
"('Putkaste', 'k')",asula,ASULA
"('Putkaste',)",asula,ASULA
"('Putu', 'k')",asula,ASULA
"('Putu',)",asula,ASULA
"('Puugi', 'k')",asula,ASULA
"('Puugi',)",asula,ASULA
"('Puugnitsa', 'k')",asula,ASULA
"('Puugnitsa',)",asula,ASULA
"('Puuri', 'k')",asula,ASULA
"('Puuri',)",asula,ASULA
"('Puurmani', 'alevik')",asula,ASULA
"('Puurmani',)",asula,ASULA
"('Puusepa', 'k')",asula,ASULA
"('Puusepa',)",asula,ASULA
"('Puutli', 'k')",asula,ASULA
"('Puutli',)",asula,ASULA
"('Põdra', 'k')",asula,ASULA
"('Põdra',)",asula,ASULA
"('Põdrangu', 'k')",asula,ASULA
"('Põdrangu',)",asula,ASULA
"('Põdruse', 'k')",asula,ASULA
"('Põdruse',)",asula,ASULA
"('Põgari-Sassi', 'k')",asula,ASULA
"('Põgari-Sassi',)",asula,ASULA
"('Põhara', 'k')",asula,ASULA
"('Põhara',)",asula,ASULA
"('Põhja', 'k')",asula,ASULA
"('Põhja',)",asula,ASULA
"('Põhjaka', 'k')",asula,ASULA
"('Põhjaka',)",asula,ASULA
"('Põikma', 'k')",asula,ASULA
"('Põikma',)",asula,ASULA
"('Põikva', 'k')",asula,ASULA
"('Põikva',)",asula,ASULA
"('Põima', 'k')",asula,ASULA
"('Põima',)",asula,ASULA
"('Põitse', 'k')",asula,ASULA
"('Põitse',)",asula,ASULA
"('Põlde', 'k')",asula,ASULA
"('Põlde',)",asula,ASULA
"('Põldeotsa', 'k')",asula,ASULA
"('Põldeotsa',)",asula,ASULA
"('Põldmaa', 'k')",asula,ASULA
"('Põldmaa',)",asula,ASULA
"('Põlendmaa', 'k')",asula,ASULA
"('Põlendmaa',)",asula,ASULA
"('Põlgaste', 'k')",asula,ASULA
"('Põlgaste',)",asula,ASULA
"('Põlli', 'k')",asula,ASULA
"('Põlli',)",asula,ASULA
"('Põlliku', 'k')",asula,ASULA
"('Põlliku',)",asula,ASULA
"('Põllküla',)",asula,ASULA
"('Põllu', 'k')",asula,ASULA
"('Põllu',)",asula,ASULA
"('Põlluküla',)",asula,ASULA
"('Põlma', 'k')",asula,ASULA
"('Põlma',)",asula,ASULA
"('Põlula', 'k')",asula,ASULA
"('Põlula',)",asula,ASULA
"('Põlva', 'linn')",asula,ASULA
"('Põlva',)",asula,ASULA
"('Põnni', 'k')",asula,ASULA
"('Põnni',)",asula,ASULA
"('Põrga', 'k')",asula,ASULA
"('Põrga',)",asula,ASULA
"('Põrgu', 'k')",asula,ASULA
"('Põrgu',)",asula,ASULA
"('Põripõllu', 'k')",asula,ASULA
"('Põripõllu',)",asula,ASULA
"('Põrsaku', 'k')",asula,ASULA
"('Põrsaku',)",asula,ASULA
"('Põrstõ', 'k')",asula,ASULA
"('Põrstõ',)",asula,ASULA
"('Põru', 'k')",asula,ASULA
"('Põru',)",asula,ASULA
"('Põvvatu', 'k')",asula,ASULA
"('Põvvatu',)",asula,ASULA
"('Pädaste', 'k')",asula,ASULA
"('Pädaste',)",asula,ASULA
"('Päelda', 'k')",asula,ASULA
"('Päelda',)",asula,ASULA
"('Pähkla', 'k')",asula,ASULA
"('Pähkla',)",asula,ASULA
"('Pähni', 'k')",asula,ASULA
"('Pähni',)",asula,ASULA
"('Päide', 'k')",asula,ASULA
"('Päide',)",asula,ASULA
"('Päidla', 'k')",asula,ASULA
"('Päidla',)",asula,ASULA
"('Päidre', 'k')",asula,ASULA
"('Päidre',)",asula,ASULA
"('Päigiste', 'k')",asula,ASULA
"('Päigiste',)",asula,ASULA
"('Päiksi', 'k')",asula,ASULA
"('Päiksi',)",asula,ASULA
"('Päinurme', 'k')",asula,ASULA
"('Päinurme',)",asula,ASULA
"('Päite', 'k')",asula,ASULA
"('Päite',)",asula,ASULA
"('Päka', 'k')",asula,ASULA
"('Päka',)",asula,ASULA
"('Päkste', 'k')",asula,ASULA
"('Päkste',)",asula,ASULA
"('Pällastvere', 'k')",asula,ASULA
"('Pällastvere',)",asula,ASULA
"('Pälli', 'k')",asula,ASULA
"('Pälli',)",asula,ASULA
"('Pällu', 'k')",asula,ASULA
"('Pällu',)",asula,ASULA
"('Pältre', 'k')",asula,ASULA
"('Pältre',)",asula,ASULA
"('Päraküla',)",asula,ASULA
"('Pärase', 'k')",asula,ASULA
"('Pärase',)",asula,ASULA
"('Päri', 'k')",asula,ASULA
"('Päri',)",asula,ASULA
"('Pärinurme', 'k')",asula,ASULA
"('Pärinurme',)",asula,ASULA
"('Pärispea', 'k')",asula,ASULA
"('Pärispea',)",asula,ASULA
"('Pärivere', 'k')",asula,ASULA
"('Pärivere',)",asula,ASULA
"('Pärlijõe', 'k')",asula,ASULA
"('Pärlijõe',)",asula,ASULA
"('Pärna', 'k')",asula,ASULA
"('Pärna',)",asula,ASULA
"('Pärnamäe', 'k')",asula,ASULA
"('Pärnamäe',)",asula,ASULA
"('Pärni', 'k')",asula,ASULA
"('Pärni',)",asula,ASULA
"('Pärnjõe', 'k')",asula,ASULA
"('Pärnjõe',)",asula,ASULA
"('Pärnselja', 'k')",asula,ASULA
"('Pärnselja',)",asula,ASULA
"('Pärnu-Jaagupi', 'alev')",asula,ASULA
"('Pärnu-Jaagupi',)",asula,ASULA
"('Pärsama', 'k')",asula,ASULA
"('Pärsama',)",asula,ASULA
"('Pärsi', 'k')",asula,ASULA
"('Pärsi',)",asula,ASULA
"('Pärsikivi', 'k')",asula,ASULA
"('Pärsikivi',)",asula,ASULA
"('Pärsti', 'k')",asula,ASULA
"('Pärsti',)",asula,ASULA
"('Pässä', 'k')",asula,ASULA
"('Pässä',)",asula,ASULA
"('Pätsavere', 'k')",asula,ASULA
"('Pätsavere',)",asula,ASULA
"('Päädeva', 'k')",asula,ASULA
"('Päädeva',)",asula,ASULA
"('Päärdu', 'k')",asula,ASULA
"('Päärdu',)",asula,ASULA
"('Pääsna', 'k')",asula,ASULA
"('Pääsna',)",asula,ASULA
"('Pääväkese', 'k')",asula,ASULA
"('Pääväkese',)",asula,ASULA
"('Pöide', 'k')",asula,ASULA
"('Pöide',)",asula,ASULA
"('Pöitse', 'k')",asula,ASULA
"('Pöitse',)",asula,ASULA
"('Pöögle', 'k')",asula,ASULA
"('Pöögle',)",asula,ASULA
"('Pööra', 'k')",asula,ASULA
"('Pööra',)",asula,ASULA
"('Pööravere', 'k')",asula,ASULA
"('Pööravere',)",asula,ASULA
