_phrase_,type,grammar_symbol
"('Enge', 'ms')",talu,TALU
"('Enge',)",talu,TALU
"('Carl', 'Engeli', 'maja')",talu,TALU
"('Carl', 'Engeli')",talu,TALU
"('Engeli',)",talu,TALU
"('Engevere', 'ms')",talu,TALU
"('Engevere',)",talu,TALU
"('Enivere', 'plms')",talu,TALU
"('Enivere',)",talu,TALU
"('Enno', 'krjms')",talu,TALU
"('Enno',)",talu,TALU
"('Ennomõisa', 'krjms')",talu,TALU
"('Ennomõisa',)",talu,TALU
"('Ennuste', 't')",talu,TALU
"('Ennuste',)",talu,TALU
"('Enu', 'krjms')",talu,TALU
"('Enu',)",talu,TALU
"('Eomatsi', 't')",talu,TALU
"('Eomatsi',)",talu,TALU
"('Eomäe', 't')",talu,TALU
"('Eomäe',)",talu,TALU
"('Epamardi', 't')",talu,TALU
"('Epamardi',)",talu,TALU
"('Epu', 'mv')",talu,TALU
"('Epu',)",talu,TALU
"('Erastvere', 'ms')",talu,TALU
"('Erastvere',)",talu,TALU
"('Erbe',)",talu,TALU
"('Ereda', 'ms')",talu,TALU
"('Ereda',)",talu,TALU
"('Ereste', 'ms')",talu,TALU
"('Ereste',)",talu,TALU
"('Erismäe', 't')",talu,TALU
"('Erismäe',)",talu,TALU
"('Erja', 'krjms')",talu,TALU
"('Erja',)",talu,TALU
"('Erlenfeldi', 't')",talu,TALU
"('Erlenfeldi',)",talu,TALU
"('Ermistu', 'krjms')",talu,TALU
"('Ermistu',)",talu,TALU
"('Ernemaa', 'krjms')",talu,TALU
"('Ernemaa',)",talu,TALU
"('Ernemäe', 't')",talu,TALU
"('Ernemäe',)",talu,TALU
"('Erra', 'ms')",talu,TALU
"('Erra',)",talu,TALU
"('Ervita', 'ms')",talu,TALU
"('Ervita',)",talu,TALU
"('Esko', 't')",talu,TALU
"('Esko',)",talu,TALU
"('Eskomäe', 't')",talu,TALU
"('Eskomäe',)",talu,TALU
"('Esku', 't')",talu,TALU
"('Esku',)",talu,TALU
"('Esku-Väljapere', 't')",talu,TALU
"('Esku-Väljapere',)",talu,TALU
"('Esna', 'ms')",talu,TALU
"('Esna',)",talu,TALU
"('Espre', 'krjms')",talu,TALU
"('Espre',)",talu,TALU
"('Essu', 'ms')",talu,TALU
"('Essu',)",talu,TALU
"('Estonia',)",talu,TALU
"('Estonia', 'pst', '5', 'maja')",talu,TALU
"('Estonia', 'pst', '5')",talu,TALU
"('Estonia', 'pst', '5a', 'maja')",talu,TALU
"('Estonia', 'pst', '5a')",talu,TALU
"('Euroopa', 'maja')",talu,TALU
"('Euroopa',)",talu,TALU
"('Evardsoni', 't')",talu,TALU
"('Evardsoni',)",talu,TALU
"('Fahle', 'maja')",talu,TALU
"('Fahle',)",talu,TALU
"('Fichtenhof,', 'krjms')",talu,TALU
"('Fichtenhof,',)",talu,TALU
"('Fodde,', 'krjms')",talu,TALU
"('Fodde,',)",talu,TALU
"('Friedheim',)",talu,TALU
"('Förenhofi', 't')",talu,TALU
"('Förenhofi',)",talu,TALU
"('Gamma', 't')",talu,TALU
"('Gamma',)",talu,TALU
"('Gernet',)",talu,TALU
"('Gertrudenlust',)",talu,TALU
"('Gloy',)",talu,TALU
"('Gotthardsberg,', 'krjms')",talu,TALU
"('Gotthardsberg,',)",talu,TALU
"('Gräsve', 'krjms')",talu,TALU
"('Gräsve',)",talu,TALU
"('Haabemäe', 't')",talu,TALU
"('Haabemäe',)",talu,TALU
"('Haabersti', 'ms')",talu,TALU
"('Haabersti',)",talu,TALU
"('Haabneeme', 'ms')",talu,TALU
"('Haabneeme',)",talu,TALU
"('Haabsilla', 'krjms')",talu,TALU
"('Haabsilla',)",talu,TALU
"('Haage', 'ms')",talu,TALU
"('Haage',)",talu,TALU
"('Haakla-Hansu', 't')",talu,TALU
"('Haakla-Hansu',)",talu,TALU
"('Haakla-Jaani', 't')",talu,TALU
"('Haakla-Jaani',)",talu,TALU
"('Haakla-Juhani', 't')",talu,TALU
"('Haakla-Juhani',)",talu,TALU
"('Haakla-Maidla', 't')",talu,TALU
"('Haakla-Maidla',)",talu,TALU
"('Haamse', 'ms')",talu,TALU
"('Haamse',)",talu,TALU
"('Haani', 'krjms')",talu,TALU
"('Haani',)",talu,TALU
"('Haanja', 'ms')",talu,TALU
"('Haanja',)",talu,TALU
"('Haansalu', 'ms')",talu,TALU
"('Haansalu',)",talu,TALU
"('Haapsalu', 't')",talu,TALU
"('Haapsalu',)",talu,TALU
"('Haasa', 't')",talu,TALU
"('Haasa',)",talu,TALU
"('Haaslava', 'ms')",talu,TALU
"('Haaslava',)",talu,TALU
"('Haava', 'ms')",talu,TALU
"('Haava',)",talu,TALU
"('Haava', 't')",talu,TALU
"('Haavamäe', 't')",talu,TALU
"('Haavamäe',)",talu,TALU
"('Haavatuka', 't')",talu,TALU
"('Haavatuka',)",talu,TALU
"('Haaviku', 't')",talu,TALU
"('Haaviku',)",talu,TALU
"('Habaja', 'ms')",talu,TALU
"('Habaja',)",talu,TALU
"('Haeska', 'ms')",talu,TALU
"('Haeska',)",talu,TALU
"('Hageri', 'krkms')",talu,TALU
"('Hageri',)",talu,TALU
"('Hagudi', 'ms')",talu,TALU
"('Hagudi',)",talu,TALU
"('Haiba', 'ms')",talu,TALU
"('Haiba',)",talu,TALU
"('Haiba', 'mv')",talu,TALU
"('Haimre', 'ms')",talu,TALU
"('Haimre',)",talu,TALU
"('Halinga', 'ms')",talu,TALU
"('Halinga',)",talu,TALU
"('Halisvälja', 't')",talu,TALU
"('Halisvälja',)",talu,TALU
"('Halja', 't')",talu,TALU
"('Halja',)",talu,TALU
"('Haljala', 'krkms')",talu,TALU
"('Haljala',)",talu,TALU
"('Haljamaa', 't')",talu,TALU
"('Haljamaa',)",talu,TALU
"('Haljamardi', 't')",talu,TALU
"('Haljamardi',)",talu,TALU
"('Haljasmaa', 't')",talu,TALU
"('Haljasmaa',)",talu,TALU
"('Haljava', 'ms')",talu,TALU
"('Haljava',)",talu,TALU
"('Haljema', 't')",talu,TALU
"('Haljema',)",talu,TALU
"('Halla', 'krjms')",talu,TALU
"('Halla',)",talu,TALU
"('Halli', 't')",talu,TALU
"('Halli',)",talu,TALU
"('Hallika', 'ms')",talu,TALU
"('Hallika',)",talu,TALU
"('Hallika', 't')",talu,TALU
"('Hallikahansu', 't')",talu,TALU
"('Hallikahansu',)",talu,TALU
"('Hallikivi', 't')",talu,TALU
"('Hallikivi',)",talu,TALU
"('Halliku', 'krjms')",talu,TALU
"('Halliku',)",talu,TALU
"('Halliku', 'ms')",talu,TALU
"('Hallimaa', 't')",talu,TALU
"('Hallimaa',)",talu,TALU
"('Hallisoo', 't')",talu,TALU
"('Hallisoo',)",talu,TALU
"('Halliste', 'krkms')",talu,TALU
"('Halliste',)",talu,TALU
"('Hamburgi', 'saun')",talu,TALU
"('Hamburgi',)",talu,TALU
"('Hamburgi', 't')",talu,TALU
"('Hanelu', 'krjms')",talu,TALU
"('Hanelu',)",talu,TALU
"('Hangu', 't')",talu,TALU
"('Hangu',)",talu,TALU
"('Hanila', 'krkms')",talu,TALU
"('Hanila',)",talu,TALU
"('Hanni', 'krjms')",talu,TALU
"('Hanni',)",talu,TALU
"('Hansi', 'krjms')",talu,TALU
"('Hansi',)",talu,TALU
"('Hansoni', 't')",talu,TALU
"('Hansoni',)",talu,TALU
"('Hansu', 'saun')",talu,TALU
"('Hansu',)",talu,TALU
"('Hansu', 't')",talu,TALU
"('Hansukubja', 't')",talu,TALU
"('Hansukubja',)",talu,TALU
"('Hansumardi', 't')",talu,TALU
"('Hansumardi',)",talu,TALU
"('Hansumatsi', 't')",talu,TALU
"('Hansumatsi',)",talu,TALU
"('Hansumäe', 't')",talu,TALU
"('Hansumäe',)",talu,TALU
"('Hansureinu', 't')",talu,TALU
"('Hansureinu',)",talu,TALU
"('Hansutoa', 't')",talu,TALU
"('Hansutoa',)",talu,TALU
"('Hansutõnise', 't')",talu,TALU
"('Hansutõnise',)",talu,TALU
"('Hansutõnu', 't')",talu,TALU
"('Hansutõnu',)",talu,TALU
"('Haopalu', 't')",talu,TALU
"('Haopalu',)",talu,TALU
"('Hardu', 'ms')",talu,TALU
"('Hardu',)",talu,TALU
"('Hargla', 'krkms')",talu,TALU
"('Hargla',)",talu,TALU
"('Harju', 'krjms')",talu,TALU
"('Harju',)",talu,TALU
"('Harju', 't')",talu,TALU
"('Harju', '13', 'maja')",talu,TALU
"('Harju', '13')",talu,TALU
"('Harju-Jaani', 'krkms')",talu,TALU
"('Harju-Jaani',)",talu,TALU
"('Harju-Madise', 'krkms')",talu,TALU
"('Harju-Madise',)",talu,TALU
"('Harjuva', 't')",talu,TALU
"('Harjuva',)",talu,TALU
"('Harku', 'ms')",talu,TALU
"('Harku',)",talu,TALU
"('Harmi', 'ms')",talu,TALU
"('Harmi',)",talu,TALU
"('Hatiku', 'krjms')",talu,TALU
"('Hatiku',)",talu,TALU
"('Hatu', 'ms')",talu,TALU
"('Hatu',)",talu,TALU
"('Hauamäe', 't')",talu,TALU
"('Hauamäe',)",talu,TALU
"('Haugi', 't')",talu,TALU
"('Haugi',)",talu,TALU
"('Haukamäe', 't')",talu,TALU
"('Haukamäe',)",talu,TALU
"('Haumetsa', 't')",talu,TALU
"('Haumetsa',)",talu,TALU
"('Hausi', 't')",talu,TALU
"('Hausi',)",talu,TALU
"('Heedu', 'krjms')",talu,TALU
"('Heedu',)",talu,TALU
"('Heibri', 'krjms')",talu,TALU
"('Heibri',)",talu,TALU
"('Heimtali', 'ms')",talu,TALU
"('Heimtali',)",talu,TALU
"('Heinamaa', 't')",talu,TALU
"('Heinamaa',)",talu,TALU
"('Heinamaavahi', 't')",talu,TALU
"('Heinamaavahi',)",talu,TALU
"('Heinaru', 't')",talu,TALU
"('Heinaru',)",talu,TALU
"('Heisri', 'ms')",talu,TALU
"('Heisri',)",talu,TALU
"('Heki', 't')",talu,TALU
"('Heki',)",talu,TALU
"('Helde', 't')",talu,TALU
"('Helde',)",talu,TALU
"('Helganurme', 't')",talu,TALU
"('Helganurme',)",talu,TALU
"('Helgila', 't')",talu,TALU
"('Helgila',)",talu,TALU
"('Hellamaa', 'ms')",talu,TALU
"('Hellamaa',)",talu,TALU
"('Hellenurme', 'ms')",talu,TALU
"('Hellenurme',)",talu,TALU
"('Helme', 'krkms')",talu,TALU
"('Helme',)",talu,TALU
"('Helme', 'ms')",talu,TALU
"('Helveti', 't')",talu,TALU
"('Helveti',)",talu,TALU
"('Hendrikmõisa', 'krjms')",talu,TALU
"('Hendrikmõisa',)",talu,TALU
"('Hendriku', 'krjms')",talu,TALU
"('Hendriku',)",talu,TALU
"('Hermani', 'ms')",talu,TALU
"('Hermani',)",talu,TALU
"('Hertu', 'ms')",talu,TALU
"('Hertu',)",talu,TALU
"('Hiidemetsa', 't')",talu,TALU
"('Hiidemetsa',)",talu,TALU
"('Hiie', 't')",talu,TALU
"('Hiie',)",talu,TALU
"('Hiiekangru', 't')",talu,TALU
"('Hiiekangru',)",talu,TALU
"('Hiiekõnnu', 'krjms')",talu,TALU
"('Hiiekõnnu',)",talu,TALU
"('Hiiemetsa', 'ms')",talu,TALU
"('Hiiemetsa',)",talu,TALU
"('Hiiemetsa', 't')",talu,TALU
"('Hiiemäe', 't')",talu,TALU
"('Hiiemäe',)",talu,TALU
"('Hiienurme', 'ms')",talu,TALU
"('Hiienurme',)",talu,TALU
"('Hiienurme', 't')",talu,TALU
"('Hiieotsa', 't')",talu,TALU
"('Hiieotsa',)",talu,TALU
"('Hiiepõlma', 't')",talu,TALU
"('Hiiepõlma',)",talu,TALU
"('Hiiessaare', 'ms')",talu,TALU
"('Hiiessaare',)",talu,TALU
"('Hiietaga', 't')",talu,TALU
"('Hiietaga',)",talu,TALU
"('Hiietaguse', 't')",talu,TALU
"('Hiietaguse',)",talu,TALU
"('Hiietooma', 't')",talu,TALU
"('Hiietooma',)",talu,TALU
"('Hiietoomajüri', 't')",talu,TALU
"('Hiietoomajüri',)",talu,TALU
"('Hiietse', 't')",talu,TALU
"('Hiietse',)",talu,TALU
"('Hiina', 'müür')",talu,TALU
"('Hiina',)",talu,TALU
"('Hiiopi', 't')",talu,TALU
"('Hiiopi',)",talu,TALU
"('Hiire', 't')",talu,TALU
"('Hiire',)",talu,TALU
"('Hiiu', 't')",talu,TALU
"('Hiiu',)",talu,TALU
"('Hilja', 'ms')",talu,TALU
"('Hilja',)",talu,TALU
"('Himma', 'krjms')",talu,TALU
"('Himma',)",talu,TALU
"('Hindinä', 't')",talu,TALU
"('Hindinä',)",talu,TALU
"('Hindreku', 't')",talu,TALU
"('Hindreku',)",talu,TALU
"('Hindrekumardi-Hansu', 't')",talu,TALU
"('Hindrekumardi-Hansu',)",talu,TALU
"('Hindrekumardi-Jaani', 't')",talu,TALU
"('Hindrekumardi-Jaani',)",talu,TALU
"('Hindriku', 't')",talu,TALU
"('Hindriku',)",talu,TALU
"('Hinnu', 't')",talu,TALU
"('Hinnu',)",talu,TALU
"('Hinsu', 't')",talu,TALU
"('Hinsu',)",talu,TALU
"('Hintsiko', 'krjms')",talu,TALU
"('Hintsiko',)",talu,TALU
"('Hintsu', 't')",talu,TALU
"('Hintsu',)",talu,TALU
"('Hirda', 't')",talu,TALU
"('Hirda',)",talu,TALU
"('Hirmuse', 'ms')",talu,TALU
"('Hirmuse',)",talu,TALU
"('Hirve', 't')",talu,TALU
"('Hirve',)",talu,TALU
"('Hirvemetsa', 't')",talu,TALU
"('Hirvemetsa',)",talu,TALU
"('Hobujaama', 'ärikeskus')",talu,TALU
"('Hobujaama',)",talu,TALU
"('Hobustemäe', 't')",talu,TALU
"('Hobustemäe',)",talu,TALU
"('Holdre', 'ms')",talu,TALU
"('Holdre',)",talu,TALU
"('Holmi', 't')",talu,TALU
"('Holmi',)",talu,TALU
"('Holsta', 'krjms')",talu,TALU
"('Holsta',)",talu,TALU
"('Holstre', 'ms')",talu,TALU
"('Holstre',)",talu,TALU
"('Hoovi', 'krjms')",talu,TALU
"('Hoovi',)",talu,TALU
"('Hornim,', 'krjms')",talu,TALU
"('Hornim,',)",talu,TALU
"('Hosby', 'krjms')",talu,TALU
"('Hosby',)",talu,TALU
"('Hulja', 'ms')",talu,TALU
"('Hulja',)",talu,TALU
"('Humala', 'ms')",talu,TALU
"('Humala',)",talu,TALU
"('Hummuli', 'ms')",talu,TALU
"('Hummuli',)",talu,TALU
"('Hundi', 't')",talu,TALU
"('Hundi',)",talu,TALU
"('Hundiaugu', 't')",talu,TALU
"('Hundiaugu',)",talu,TALU
"('Hundiratta', 't')",talu,TALU
"('Hundiratta',)",talu,TALU
"('Hundissaare', 'krjms')",talu,TALU
"('Hundissaare',)",talu,TALU
"('Hundissaare', 't')",talu,TALU
"('Hurda', 't')",talu,TALU
"('Hurda',)",talu,TALU
"('Hurmi', 'ms')",talu,TALU
"('Hurmi',)",talu,TALU
"('Hurtja', 'krjms')",talu,TALU
"('Hurtja',)",talu,TALU
"('Huuksi', 'ms')",talu,TALU
"('Huuksi',)",talu,TALU
"('Hõbeda', 'ms')",talu,TALU
"('Hõbeda',)",talu,TALU
"('Hõbekatku', 't')",talu,TALU
"('Hõbekatku',)",talu,TALU
"('Hõbenurme', 't')",talu,TALU
"('Hõbenurme',)",talu,TALU
"('Hõljuri', 't')",talu,TALU
"('Hõljuri',)",talu,TALU
"('Hõreda', 'ms')",talu,TALU
"('Hõreda',)",talu,TALU
"('Hänike', 'krjms')",talu,TALU
"('Hänike',)",talu,TALU
"('Härgaru', 't')",talu,TALU
"('Härgaru',)",talu,TALU
"('Härgaru-Jaani', 't')",talu,TALU
"('Härgaru-Jaani',)",talu,TALU
"('Härgaugu', 't')",talu,TALU
"('Härgaugu',)",talu,TALU
"('Härgla', 'ms')",talu,TALU
"('Härgla',)",talu,TALU
"('Härgmäe', 't')",talu,TALU
"('Härgmäe',)",talu,TALU
"('Härjakopli', 't')",talu,TALU
"('Härjakopli',)",talu,TALU
"('Härjamäe', 't')",talu,TALU
"('Härjamäe',)",talu,TALU
"('Härjanurme', 'ms')",talu,TALU
"('Härjanurme',)",talu,TALU
"('Härjaoja', 't')",talu,TALU
"('Härjaoja',)",talu,TALU
"('Härjapaju', 't')",talu,TALU
"('Härjapaju',)",talu,TALU
"('Härjassaare', 't')",talu,TALU
"('Härjassaare',)",talu,TALU
"('Härma', 'krjms')",talu,TALU
"('Härma',)",talu,TALU
"('Härma', 't')",talu,TALU
"('Härmamatsi', 't')",talu,TALU
"('Härmamatsi',)",talu,TALU
"('Härmamäe', 'ms')",talu,TALU
"('Härmamäe',)",talu,TALU
"('Härmamäe', 't')",talu,TALU
"('Härmapoe', 't')",talu,TALU
"('Härmapoe',)",talu,TALU
"('Härmä', 't')",talu,TALU
"('Härmä',)",talu,TALU
"('Häädemaa', 't')",talu,TALU
"('Häädemaa',)",talu,TALU
"('Häädemeeste', 'krkms')",talu,TALU
"('Häädemeeste',)",talu,TALU
"('Häädemeeste', 'ms')",talu,TALU
"('Häälinurme', 't')",talu,TALU
"('Häälinurme',)",talu,TALU
"('Hüüru', 'ms')",talu,TALU
"('Hüüru',)",talu,TALU
"('Ibaru', 't')",talu,TALU
"('Ibaru',)",talu,TALU
"('Ibina', 't')",talu,TALU
"('Ibina',)",talu,TALU
"('Idapõllu', 't')",talu,TALU
"('Idapõllu',)",talu,TALU
"('Idavere', 'ms')",talu,TALU
"('Idavere',)",talu,TALU
"('Idmari', 't')",talu,TALU
"('Idmari',)",talu,TALU
"('Ignaste', 'krjms')",talu,TALU
"('Ignaste',)",talu,TALU
"('Ihaste', 'ms')",talu,TALU
"('Ihaste',)",talu,TALU
"('Ihuma', 't')",talu,TALU
"('Ihuma',)",talu,TALU
"('Ihuma-Suuretooma', 't')",talu,TALU
"('Ihuma-Suuretooma',)",talu,TALU
"('Ihuvere', 't')",talu,TALU
"('Ihuvere',)",talu,TALU
"('Iida', 't')",talu,TALU
"('Iida',)",talu,TALU
"('Iidase', 't')",talu,TALU
"('Iidase',)",talu,TALU
"('Iideva', 'krjms')",talu,TALU
"('Iideva',)",talu,TALU
"('Iigaste', 'ms')",talu,TALU
"('Iigaste',)",talu,TALU
"('Iigi', 'krjms')",talu,TALU
"('Iigi',)",talu,TALU
"('Iiri', 't')",talu,TALU
"('Iiri',)",talu,TALU
"('Iisaku', 'krkms')",talu,TALU
"('Iisaku',)",talu,TALU
"('Iisaku', 'ms')",talu,TALU
"('Iivani', 't')",talu,TALU
"('Iivani',)",talu,TALU
"('Iivoja', 't')",talu,TALU
"('Iivoja',)",talu,TALU
"('Ikaspalu', 'krjms')",talu,TALU
"('Ikaspalu',)",talu,TALU
"('Ilba', 't')",talu,TALU
"('Ilba',)",talu,TALU
"('Ilbaku', 'krjms')",talu,TALU
"('Ilbaku',)",talu,TALU
"('Ilbasepa', 't')",talu,TALU
"('Ilbasepa',)",talu,TALU
"('Ilda', 'krjms')",talu,TALU
"('Ilda',)",talu,TALU
"('Ildase', 't')",talu,TALU
"('Ildase',)",talu,TALU
"('Illassaare', 't')",talu,TALU
"('Illassaare',)",talu,TALU
"('Illi', 'krjms')",talu,TALU
"('Illi',)",talu,TALU
"('Illuka', 'ms')",talu,TALU
"('Illuka',)",talu,TALU
"('Illuste', 'ms')",talu,TALU
"('Illuste',)",talu,TALU
"('Ilmandu', 'plms')",talu,TALU
"('Ilmandu',)",talu,TALU
"('Ilmatsalu', 'ms')",talu,TALU
"('Ilmatsalu',)",talu,TALU
"('Ilmatuma-Hansu', 't')",talu,TALU
"('Ilmatuma-Hansu',)",talu,TALU
"('Ilmatuma-Jaani', 't')",talu,TALU
"('Ilmatuma-Jaani',)",talu,TALU
"('Ilmjärve', 'ms')",talu,TALU
"('Ilmjärve',)",talu,TALU
"('Ilpla', 'ms')",talu,TALU
"('Ilpla',)",talu,TALU
"('Ilu', 't')",talu,TALU
"('Ilu',)",talu,TALU
"('Ilula', 't')",talu,TALU
"('Ilula',)",talu,TALU
"('Ilumetsa', 't')",talu,TALU
"('Ilumetsa',)",talu,TALU
"('Ilumäe', 'krjms')",talu,TALU
"('Ilumäe',)",talu,TALU
"('Ilumäe', 'krvms')",talu,TALU
"('Ilumäe', 't')",talu,TALU
"('Ilvese', 't')",talu,TALU
"('Ilvese',)",talu,TALU
"('Imastu', 'ms')",talu,TALU
"('Imastu',)",talu,TALU
"('Imavere', 'ms')",talu,TALU
"('Imavere',)",talu,TALU
"('Immersoo', 'krjms')",talu,TALU
"('Immersoo',)",talu,TALU
"('Imukvere', 'ms')",talu,TALU
"('Imukvere',)",talu,TALU
"('Imussaare', 't')",talu,TALU
"('Imussaare',)",talu,TALU
"('Indrani', 't')",talu,TALU
"('Indrani',)",talu,TALU
"('Indreku', 't')",talu,TALU
"('Indreku',)",talu,TALU
"('Indu', 'saun')",talu,TALU
"('Indu',)",talu,TALU
"('Induvälja', 't')",talu,TALU
"('Induvälja',)",talu,TALU
"('Inga', 't')",talu,TALU
"('Inga',)",talu,TALU
"('Ingliste', 'ms')",talu,TALU
"('Ingliste',)",talu,TALU
"('Inju', 'ms')",talu,TALU
"('Inju',)",talu,TALU
"('Inju-Aru', 'plms')",talu,TALU
"('Inju-Aru',)",talu,TALU
"('Innasaare', 't')",talu,TALU
"('Innasaare',)",talu,TALU
"('Innu', 'saun')",talu,TALU
"('Innu',)",talu,TALU
"('Innu', 't')",talu,TALU
"('Innuri', 't')",talu,TALU
"('Innuri',)",talu,TALU
"('Insenerikomando', 'maja')",talu,TALU
"('Insenerikomando',)",talu,TALU
"('Insi', 't')",talu,TALU
"('Insi',)",talu,TALU
"('Ipse', 't')",talu,TALU
"('Ipse',)",talu,TALU
"('Irimaa', 't')",talu,TALU
"('Irimaa',)",talu,TALU
"('Iru', 'kõrts')",talu,TALU
"('Iru',)",talu,TALU
"('Iru', 'rahvamaja')",talu,TALU
"('Isabella', 'krjms')",talu,TALU
"('Isabella',)",talu,TALU
"('Isakõnnu', 't')",talu,TALU
"('Isakõnnu',)",talu,TALU
"('Isoki', 't')",talu,TALU
"('Isoki',)",talu,TALU
"('Ispakre', 't')",talu,TALU
"('Ispakre',)",talu,TALU
"('Issaki', 't')",talu,TALU
"('Issaki',)",talu,TALU
"('Issaku', 'krjms')",talu,TALU
"('Issaku',)",talu,TALU
"('Issaku', 'krvms')",talu,TALU
"('Iva', 't')",talu,TALU
"('Iva',)",talu,TALU
"('Ivani', 't')",talu,TALU
"('Ivani',)",talu,TALU
"('Ivaski', 't')",talu,TALU
"('Ivaski',)",talu,TALU
"('Jaagu', 't')",talu,TALU
"('Jaagu',)",talu,TALU
"('Jaaguaru', 't')",talu,TALU
"('Jaaguaru',)",talu,TALU
"('Jaaguhansu', 't')",talu,TALU
"('Jaaguhansu',)",talu,TALU
"('Jaagujüri', 't')",talu,TALU
"('Jaagujüri',)",talu,TALU
"('Jaagumardi', 't')",talu,TALU
"('Jaagumardi',)",talu,TALU
"('Jaagumäe', 't')",talu,TALU
"('Jaagumäe',)",talu,TALU
"('Jaagupere', 't')",talu,TALU
"('Jaagupere',)",talu,TALU
"('Jaagupi', 't')",talu,TALU
"('Jaagupi',)",talu,TALU
"('Jaagureinu', 't')",talu,TALU
"('Jaagureinu',)",talu,TALU
"('Jaaguri', 't')",talu,TALU
"('Jaaguri',)",talu,TALU
"('Jaagusauna', 't')",talu,TALU
"('Jaagusauna',)",talu,TALU
"('Jaama', 'krjms')",talu,TALU
"('Jaama',)",talu,TALU
"('Jaama', 'ms')",talu,TALU
"('Jaama', 't')",talu,TALU
"('Jaama', '1a', 'maja')",talu,TALU
"('Jaama', '1a')",talu,TALU
"('Jaana', 't')",talu,TALU
"('Jaana',)",talu,TALU
"('Jaani', 'krkms')",talu,TALU
"('Jaani',)",talu,TALU
"('Jaani', 't')",talu,TALU
"('Jaaniaru', 't')",talu,TALU
"('Jaaniaru',)",talu,TALU
"('Jaanihansu', 't')",talu,TALU
"('Jaanihansu',)",talu,TALU
"('Jaanijüri', 'saun')",talu,TALU
"('Jaanijüri',)",talu,TALU
"('Jaanijüri', 't')",talu,TALU
"('Jaanika', 'ms')",talu,TALU
"('Jaanika',)",talu,TALU
"('Jaanikese', 'krjms')",talu,TALU
"('Jaanikese',)",talu,TALU
"('Jaaniku', 't')",talu,TALU
"('Jaaniku',)",talu,TALU
"('Jaanimardi', 't')",talu,TALU
"('Jaanimardi',)",talu,TALU
"('Jaanimõisa', 'krjms')",talu,TALU
"('Jaanimõisa',)",talu,TALU
"('Jaanimäe', 't')",talu,TALU
"('Jaanimäe',)",talu,TALU
"('Jaaniste', 't')",talu,TALU
"('Jaaniste',)",talu,TALU
"('Jaanitõnise', 't')",talu,TALU
"('Jaanitõnise',)",talu,TALU
"('Jaanuse', 't')",talu,TALU
"('Jaanuse',)",talu,TALU
"('Jaasi', 't')",talu,TALU
"('Jaasi',)",talu,TALU
"('Jabara', 'krvms')",talu,TALU
"('Jabara',)",talu,TALU
"('Jahisilla', 't')",talu,TALU
"('Jahisilla',)",talu,TALU
"('Jaki', 't')",talu,TALU
"('Jaki',)",talu,TALU
"('Jakobi', 'krjms')",talu,TALU
"('Jakobi',)",talu,TALU
"('Jakobi', 't')",talu,TALU
"('Jalaka', 't')",talu,TALU
"('Jalaka',)",talu,TALU
"('Jalametsa', 'ms')",talu,TALU
"('Jalametsa',)",talu,TALU
"('Jalumäe', 'krjms')",talu,TALU
"('Jalumäe',)",talu,TALU
"('Jaska', 'ms')",talu,TALU
"('Jaska',)",talu,TALU
"('Jaska', 't')",talu,TALU
"('Jaurami', 't')",talu,TALU
"('Jaurami',)",talu,TALU
"('Jeti', 'krjms')",talu,TALU
"('Jeti',)",talu,TALU
"('Joakõrtsi', 't')",talu,TALU
"('Joakõrtsi',)",talu,TALU
"('Joala', 'ms')",talu,TALU
"('Joala',)",talu,TALU
"('Joala', 't')",talu,TALU
"('Joaorg,', 'plms')",talu,TALU
"('Joaorg,',)",talu,TALU
"('Joonase', 't')",talu,TALU
"('Joonase',)",talu,TALU
"('Joora', 'krjms')",talu,TALU
"('Joora',)",talu,TALU
"('Joosepi', 't')",talu,TALU
"('Joosepi',)",talu,TALU
"('Joosti', 't')",talu,TALU
"('Joosti',)",talu,TALU
"('Joosu', 'ms')",talu,TALU
"('Joosu',)",talu,TALU
"('Jootme', 'ms')",talu,TALU
"('Jootme',)",talu,TALU
"('Juba', 'ms')",talu,TALU
"('Juba',)",talu,TALU
"('Juhani', 't')",talu,TALU
"('Juhani',)",talu,TALU
"('Juhani-Uuetoa', 't')",talu,TALU
"('Juhani-Uuetoa',)",talu,TALU
"('Juhkama', 't')",talu,TALU
"('Juhkama',)",talu,TALU
"('Juhkentali', 'ms')",talu,TALU
"('Juhkentali',)",talu,TALU
"('Juhku', 't')",talu,TALU
"('Juhku',)",talu,TALU
"('Julga', 'krjms')",talu,TALU
"('Julga',)",talu,TALU
"('Jumika', 't')",talu,TALU
"('Jumika',)",talu,TALU
"('Junsi', 't')",talu,TALU
"('Junsi',)",talu,TALU
"('Juperi', 't')",talu,TALU
"('Juperi',)",talu,TALU
"('Jupi', 't')",talu,TALU
"('Jupi',)",talu,TALU
"('Jursi', 'ms')",talu,TALU
"('Jursi',)",talu,TALU
"('Jussi', 'saun')",talu,TALU
"('Jussi',)",talu,TALU
"('Jussi', 't')",talu,TALU
"('Justi', 't')",talu,TALU
"('Justi',)",talu,TALU
"('Juula', 'krjms')",talu,TALU
"('Juula',)",talu,TALU
"('Juuliku', 'krjms')",talu,TALU
"('Juuliku',)",talu,TALU
"('Juure', 't')",talu,TALU
"('Juure',)",talu,TALU
"('Juurika', 'saun')",talu,TALU
"('Juurika',)",talu,TALU
"('Juurika', 't')",talu,TALU
"('Juuru', 'kool')",talu,TALU
