_phrase_,type,grammar_symbol
"('Varsakabja',)",tänav,TÄNAV
"('Varsakabja', 'tn')",tänav,TÄNAV
"('Varsakopli', 'tn')",tänav,TÄNAV
"('Varsakopli',)",tänav,TÄNAV
"('Vasalemma', 'tee')",tänav,TÄNAV
"('Vasalemma',)",tänav,TÄNAV
"('Vasara', 'põik')",tänav,TÄNAV
"('Vasara',)",tänav,TÄNAV
"('Vasara', 'tn')",tänav,TÄNAV
"('Vase', 'tn')",tänav,TÄNAV
"('Vase',)",tänav,TÄNAV
"('Vaskussi', 'tn')",tänav,TÄNAV
"('Vaskussi',)",tänav,TÄNAV
"('Vassivere', 'tee')",tänav,TÄNAV
"('Vassivere',)",tänav,TÄNAV
"('Vasta', 'tee')",tänav,TÄNAV
"('Vasta',)",tänav,TÄNAV
"('Vastla', 'tn')",tänav,TÄNAV
"('Vastla',)",tänav,TÄNAV
"('Vastlasauna', 'tee')",tänav,TÄNAV
"('Vastlasauna',)",tänav,TÄNAV
"('Vasula', 'tee')",tänav,TÄNAV
"('Vasula',)",tänav,TÄNAV
"('Vati', 'tn')",tänav,TÄNAV
"('Vati',)",tänav,TÄNAV
"('Vedru', 'tn')",tänav,TÄNAV
"('Vedru',)",tänav,TÄNAV
"('Veduri', 'põik')",tänav,TÄNAV
"('Veduri',)",tänav,TÄNAV
"('Veduri', 'tee')",tänav,TÄNAV
"('Veduri', 'tn')",tänav,TÄNAV
"('Vee', 'tn')",tänav,TÄNAV
"('Vee',)",tänav,TÄNAV
"('Veeberi', 'tn')",tänav,TÄNAV
"('Veeberi',)",tänav,TÄNAV
"('Veehoidla', 'tn')",tänav,TÄNAV
"('Veehoidla',)",tänav,TÄNAV
"('Veere', 'põik')",tänav,TÄNAV
"('Veere',)",tänav,TÄNAV
"('Veere', 'tn')",tänav,TÄNAV
"('Veerenni', 'põik')",tänav,TÄNAV
"('Veerenni',)",tänav,TÄNAV
"('Veerenni', 'tn')",tänav,TÄNAV
"('Veeriku', 'tee')",tänav,TÄNAV
"('Veeriku',)",tänav,TÄNAV
"('Veeriku', 'tn')",tänav,TÄNAV
"('Veerise', 'tn')",tänav,TÄNAV
"('Veerise',)",tänav,TÄNAV
"('Veerme', 'tn')",tänav,TÄNAV
"('Veerme',)",tänav,TÄNAV
"('Veeru', 'tn')",tänav,TÄNAV
"('Veeru',)",tänav,TÄNAV
"('Veetorni', 'tn')",tänav,TÄNAV
"('Veetorni',)",tänav,TÄNAV
"('Vehema', 'tee')",tänav,TÄNAV
"('Vehema',)",tänav,TÄNAV
"('Vellavere', 'tee')",tänav,TÄNAV
"('Vellavere',)",tänav,TÄNAV
"('Vene', 'tn')",tänav,TÄNAV
"('Vene',)",tänav,TÄNAV
"('Veneküla', 'tn')",tänav,TÄNAV
"('Veneküla',)",tänav,TÄNAV
"('Venesilla', 't')",tänav,TÄNAV
"('Venesilla',)",tänav,TÄNAV
"('Ventri', 'tee')",tänav,TÄNAV
"('Ventri',)",tänav,TÄNAV
"('Veose', 'tn')",tänav,TÄNAV
"('Veose',)",tänav,TÄNAV
"('Vepsküla', 'tn')",tänav,TÄNAV
"('Vepsküla',)",tänav,TÄNAV
"('Vergi', 'tee')",tänav,TÄNAV
"('Vergi',)",tänav,TÄNAV
"('Veriheina', 'tee')",tänav,TÄNAV
"('Veriheina',)",tänav,TÄNAV
"('Verijärve', 'tn')",tänav,TÄNAV
"('Verijärve',)",tänav,TÄNAV
"('Versta', 'tn')",tänav,TÄNAV
"('Versta',)",tänav,TÄNAV
"('Vesiflirdi', 'allee')",tänav,TÄNAV
"('Vesiflirdi',)",tänav,TÄNAV
"('Vesiheina', 'tee')",tänav,TÄNAV
"('Vesiheina',)",tänav,TÄNAV
"('Vesikaare', 'tn')",tänav,TÄNAV
"('Vesikaare',)",tänav,TÄNAV
"('Vesikupu', 'tn')",tänav,TÄNAV
"('Vesikupu',)",tänav,TÄNAV
"('Vesilennuki', 'tn')",tänav,TÄNAV
"('Vesilennuki',)",tänav,TÄNAV
"('Vesiliiva', 'tn')",tänav,TÄNAV
"('Vesiliiva',)",tänav,TÄNAV
"('Vesiliku', 'tn')",tänav,TÄNAV
"('Vesiliku',)",tänav,TÄNAV
"('Vesioina', 'tn')",tänav,TÄNAV
"('Vesioina',)",tänav,TÄNAV
"('Vesiravila', 'tn')",tänav,TÄNAV
"('Vesiravila',)",tänav,TÄNAV
"('Vesiroosi', 'põik')",tänav,TÄNAV
"('Vesiroosi',)",tänav,TÄNAV
"('Vesiroosi', 'tee')",tänav,TÄNAV
"('Vesiroosi', 'tn')",tänav,TÄNAV
"('Vesiveski', 'tn')",tänav,TÄNAV
"('Vesiveski',)",tänav,TÄNAV
"('Vesivärava', 'tn')",tänav,TÄNAV
"('Vesivärava',)",tänav,TÄNAV
"('Mihkel', 'Veske', 'puiestee')",tänav,TÄNAV
"('Mihkel', 'Veske')",tänav,TÄNAV
"('Veske',)",tänav,TÄNAV
"('Veske', 'tn')",tänav,TÄNAV
"('Veski', 'põik')",tänav,TÄNAV
"('Veski',)",tänav,TÄNAV
"('Veski', 'tee')",tänav,TÄNAV
"('Veski', 'tn')",tänav,TÄNAV
"('Veskijärve', 'tn')",tänav,TÄNAV
"('Veskijärve',)",tänav,TÄNAV
"('Veskilise', 'tn')",tänav,TÄNAV
"('Veskilise',)",tänav,TÄNAV
"('Veskimetsa', 'tn')",tänav,TÄNAV
"('Veskimetsa',)",tänav,TÄNAV
"('Veskimäe', 'tee')",tänav,TÄNAV
"('Veskimäe',)",tänav,TÄNAV
"('Veskimäe', 'tn')",tänav,TÄNAV
"('Veskioja', 'tn')",tänav,TÄNAV
"('Veskioja',)",tänav,TÄNAV
"('Veskiposti', 'tn')",tänav,TÄNAV
"('Veskiposti',)",tänav,TÄNAV
"('Veskitammi', 'tn')",tänav,TÄNAV
"('Veskitammi',)",tänav,TÄNAV
"('Vesse', 'põik')",tänav,TÄNAV
"('Vesse',)",tänav,TÄNAV
"('Vesse', 'tn')",tänav,TÄNAV
"('Vestervalli', 'tn')",tänav,TÄNAV
"('Vestervalli',)",tänav,TÄNAV
"('Vestika', 'tn')",tänav,TÄNAV
"('Vestika',)",tänav,TÄNAV
"('Vete', 'tn')",tänav,TÄNAV
"('Vete',)",tänav,TÄNAV
"('Vetika', 'tn')",tänav,TÄNAV
"('Vetika',)",tänav,TÄNAV
"('Vetla', 'tn')",tänav,TÄNAV
"('Vetla',)",tänav,TÄNAV
"('Viadukti', 'tee')",tänav,TÄNAV
"('Viadukti',)",tänav,TÄNAV
"('Viadukti', 'tn')",tänav,TÄNAV
"('Vibeliku', 'tee')",tänav,TÄNAV
"('Vibeliku',)",tänav,TÄNAV
"('Vibu', 'tn')",tänav,TÄNAV
"('Vibu',)",tänav,TÄNAV
"('Videviku', 'tn')",tänav,TÄNAV
"('Videviku',)",tänav,TÄNAV
"('Vigla', 'tn')",tänav,TÄNAV
"('Vigla',)",tänav,TÄNAV
"('Vigri', 'väljak')",tänav,TÄNAV
"('Vigri',)",tänav,TÄNAV
"('Viherpuu', 'tee')",tänav,TÄNAV
"('Viherpuu',)",tänav,TÄNAV
"('Vihma', 'tn')",tänav,TÄNAV
"('Vihma',)",tänav,TÄNAV
"('Vihtra', 'tee')",tänav,TÄNAV
"('Vihtra',)",tänav,TÄNAV
"('Vihu', 'tn')",tänav,TÄNAV
"('Vihu',)",tänav,TÄNAV
"('Vihuri', 'tn')",tänav,TÄNAV
"('Vihuri',)",tänav,TÄNAV
"('Viida', 'tn')",tänav,TÄNAV
"('Viida',)",tänav,TÄNAV
"('Viidika', 'tn')",tänav,TÄNAV
"('Viidika',)",tänav,TÄNAV
"('Viige', 'tn')",tänav,TÄNAV
"('Viige',)",tänav,TÄNAV
"('Viimsi', 'põik')",tänav,TÄNAV
"('Viimsi',)",tänav,TÄNAV
"('Viimsi', 'tee')",tänav,TÄNAV
"('Viinamarja', 'tn')",tänav,TÄNAV
"('Viinamarja',)",tänav,TÄNAV
"('Viira', 'põik')",tänav,TÄNAV
"('Viira',)",tänav,TÄNAV
"('Viira', 'tn')",tänav,TÄNAV
"('Eduard', 'Viiralti', 'tn')",tänav,TÄNAV
"('Eduard', 'Viiralti')",tänav,TÄNAV
"('Viiralti',)",tänav,TÄNAV
"('Viiratsi', 'puiestee')",tänav,TÄNAV
"('Viiratsi',)",tänav,TÄNAV
"('Viire', 'tee')",tänav,TÄNAV
"('Viire',)",tänav,TÄNAV
"('Viire', 'tn')",tänav,TÄNAV
"('Viirpuu', 'tee')",tänav,TÄNAV
"('Viirpuu',)",tänav,TÄNAV
"('Viirpuu', 'tn')",tänav,TÄNAV
"('Viisjärve', 'tn')",tänav,TÄNAV
"('Viisjärve',)",tänav,TÄNAV
"('Viitina', 'maantee')",tänav,TÄNAV
"('Viitina',)",tänav,TÄNAV
"('Viitna', 'tee')",tänav,TÄNAV
"('Viitna',)",tänav,TÄNAV
"('Vikerkaare', 'tn')",tänav,TÄNAV
"('Vikerkaare',)",tänav,TÄNAV
"('Vikerlase', 'tn')",tänav,TÄNAV
"('Vikerlase',)",tänav,TÄNAV
"('Viki', 'tn')",tänav,TÄNAV
"('Viki',)",tänav,TÄNAV
"('Viktoria', 'tn')",tänav,TÄNAV
"('Viktoria',)",tänav,TÄNAV
"('Gustav', 'Vilbaste', 'tn')",tänav,TÄNAV
"('Gustav', 'Vilbaste')",tänav,TÄNAV
"('Vilbaste',)",tänav,TÄNAV
"('Eduard', 'Vilde', 'tee')",tänav,TÄNAV
"('Eduard', 'Vilde')",tänav,TÄNAV
"('Vilde',)",tänav,TÄNAV
"('Eduard', 'Vilde', 'tn')",tänav,TÄNAV
"('Vile', 'tn')",tänav,TÄNAV
"('Vile',)",tänav,TÄNAV
"('Vilgukivi', 'tn')",tänav,TÄNAV
"('Vilgukivi',)",tänav,TÄNAV
"('Vilipi', 'tee')",tänav,TÄNAV
"('Vilipi',)",tänav,TÄNAV
"('Vilisuu', 'tn')",tänav,TÄNAV
"('Vilisuu',)",tänav,TÄNAV
"('Vilja', 'tee')",tänav,TÄNAV
"('Vilja',)",tänav,TÄNAV
"('Vilja', 'tn')",tänav,TÄNAV
"('Viljaku', 'tn')",tänav,TÄNAV
"('Viljaku',)",tänav,TÄNAV
"('Viljandi', 'maantee')",tänav,TÄNAV
"('Viljandi',)",tänav,TÄNAV
"('Viljandi', 'tee')",tänav,TÄNAV
"('Viljandi', 'tn')",tänav,TÄNAV
"('Viljapuu', 'puiestee')",tänav,TÄNAV
"('Viljapuu',)",tänav,TÄNAV
"('Vilkuri', 'tn')",tänav,TÄNAV
"('Vilkuri',)",tänav,TÄNAV
"('Villa', 'tn')",tänav,TÄNAV
"('Villa',)",tänav,TÄNAV
"('Villardi', 'tn')",tänav,TÄNAV
"('Villardi',)",tänav,TÄNAV
"('Villkäpa', 'tn')",tänav,TÄNAV
"('Villkäpa',)",tänav,TÄNAV
"('Vilmsi', 'tn')",tänav,TÄNAV
"('Vilmsi',)",tänav,TÄNAV
"('Jüri', 'Vilmsi', 'tn')",tänav,TÄNAV
"('Jüri', 'Vilmsi')",tänav,TÄNAV
"('Vilu', 'tee')",tänav,TÄNAV
"('Vilu',)",tänav,TÄNAV
"('Vilve', 'tn')",tänav,TÄNAV
"('Vilve',)",tänav,TÄNAV
"('Vimma', 'tn')",tänav,TÄNAV
"('Vimma',)",tänav,TÄNAV
"('Vindi', 'tee')",tänav,TÄNAV
"('Vindi',)",tänav,TÄNAV
"('Vindi', 'tn')",tänav,TÄNAV
"('Vineeri', 'tn')",tänav,TÄNAV
"('Vineeri',)",tänav,TÄNAV
"('Vingi', 'tn')",tänav,TÄNAV
"('Vingi',)",tänav,TÄNAV
"('Vinkli', 'tn')",tänav,TÄNAV
"('Vinkli',)",tänav,TÄNAV
"('Virbi', 'tn')",tänav,TÄNAV
"('Virbi',)",tänav,TÄNAV
"('Virmalise', 'tn')",tänav,TÄNAV
"('Virmalise',)",tänav,TÄNAV
"('Virna', 'tee')",tänav,TÄNAV
"('Virna',)",tänav,TÄNAV
"('Viru', 'puiestee')",tänav,TÄNAV
"('Viru',)",tänav,TÄNAV
"('Viru', 'põik')",tänav,TÄNAV
"('Viru', 'tn')",tänav,TÄNAV
"('Viru', 'väljak')",tänav,TÄNAV
"('Virula', 'tn')",tänav,TÄNAV
"('Virula',)",tänav,TÄNAV
"('Virulombi', 'tn')",tänav,TÄNAV
"('Virulombi',)",tänav,TÄNAV
"('Virvatule', 'tn')",tänav,TÄNAV
"('Virvatule',)",tänav,TÄNAV
"('Virve', 'tn')",tänav,TÄNAV
"('Virve',)",tänav,TÄNAV
"('Visase', 'tn')",tänav,TÄNAV
"('Visase',)",tänav,TÄNAV
"('Vismeistri', 'tn')",tänav,TÄNAV
"('Vismeistri',)",tänav,TÄNAV
"('Vitamiini', 'tn')",tänav,TÄNAV
"('Vitamiini',)",tänav,TÄNAV
"('Viu', 'põik')",tänav,TÄNAV
"('Viu',)",tänav,TÄNAV
"('Viu', 'tn')",tänav,TÄNAV
"('Voika', 'tn')",tänav,TÄNAV
"('Voika',)",tänav,TÄNAV
"('Voldemari', 'tn')",tänav,TÄNAV
"('Voldemari',)",tänav,TÄNAV
"('Volta', 'tn')",tänav,TÄNAV
"('Volta',)",tänav,TÄNAV
"('Voo', 'tn')",tänav,TÄNAV
"('Voo',)",tänav,TÄNAV
"('Voolu', 'tn')",tänav,TÄNAV
"('Voolu',)",tänav,TÄNAV
"('Voore', 'tee')",tänav,TÄNAV
"('Voore',)",tänav,TÄNAV
"('Voore', 'tn')",tänav,TÄNAV
"('Voorimehe', 'põik')",tänav,TÄNAV
"('Voorimehe',)",tänav,TÄNAV
"('Voorimehe', 'tn')",tänav,TÄNAV
"('Vormsi', 'tn')",tänav,TÄNAV
"('Vormsi',)",tänav,TÄNAV
"('Vuti', 'tn')",tänav,TÄNAV
"('Vuti',)",tänav,TÄNAV
"('Võha', 'tee')",tänav,TÄNAV
"('Võha',)",tänav,TÄNAV
"('Võhandu', 'tn')",tänav,TÄNAV
"('Võhandu',)",tänav,TÄNAV
"('Võhumõõga', 'tee')",tänav,TÄNAV
"('Võhumõõga',)",tänav,TÄNAV
"('Võidu', 'prospekt')",tänav,TÄNAV
"('Võidu',)",tänav,TÄNAV
"('Võidu', 'puiestee')",tänav,TÄNAV
"('Võidu', 'põik')",tänav,TÄNAV
"('Võidu', 'tn')",tänav,TÄNAV
"('Võidujooksu', 'tn')",tänav,TÄNAV
"('Võidujooksu',)",tänav,TÄNAV
"('Võikannu', 'tee')",tänav,TÄNAV
"('Võikannu',)",tänav,TÄNAV
"('Võilille', 'tee')",tänav,TÄNAV
"('Võilille',)",tänav,TÄNAV
"('Võilille', 'tn')",tänav,TÄNAV
"('Võimla', 'tee')",tänav,TÄNAV
"('Võimla',)",tänav,TÄNAV
"('Võimla', 'tn')",tänav,TÄNAV
"('Võimlemise', 'tn')",tänav,TÄNAV
"('Võimlemise',)",tänav,TÄNAV
"('Võistluse', 'tn')",tänav,TÄNAV
"('Võistluse',)",tänav,TÄNAV
"('Võitjate', 'tn')",tänav,TÄNAV
"('Võitjate',)",tänav,TÄNAV
"('Võitleja', 'tn')",tänav,TÄNAV
"('Võitleja',)",tänav,TÄNAV
"('Võlle', 'tee')",tänav,TÄNAV
"('Võlle',)",tänav,TÄNAV
"('Võlli', 'tn')",tänav,TÄNAV
"('Võlli',)",tänav,TÄNAV
"('Võlsi', 'põik')",tänav,TÄNAV
"('Võlsi',)",tänav,TÄNAV
"('Võlsi', 'tee')",tänav,TÄNAV
"('Võlvi', 'tn')",tänav,TÄNAV
"('Võlvi',)",tänav,TÄNAV
"('Võnnu', 'tn')",tänav,TÄNAV
"('Võnnu',)",tänav,TÄNAV
"('Võra', 'tee')",tänav,TÄNAV
"('Võra',)",tänav,TÄNAV
"('Võrgu', 'tn')",tänav,TÄNAV
"('Võrgu',)",tänav,TÄNAV
"('Võrgukivi', 'tn')",tänav,TÄNAV
"('Võrgukivi',)",tänav,TÄNAV
"('Võrse', 'tn')",tänav,TÄNAV
"('Võrse',)",tänav,TÄNAV
"('Võrsiku', 'tn')",tänav,TÄNAV
"('Võrsiku',)",tänav,TÄNAV
"('Võru', 'maantee')",tänav,TÄNAV
"('Võru',)",tänav,TÄNAV
"('Võru', 'tee')",tänav,TÄNAV
"('Võru', 'tn')",tänav,TÄNAV
"('Võru-Kaubajaama', 'tee')",tänav,TÄNAV
"('Võru-Kaubajaama',)",tänav,TÄNAV
"('Võrumõisa', 'tee')",tänav,TÄNAV
"('Võrumõisa',)",tänav,TÄNAV
"('Võruvälja', 'tn')",tänav,TÄNAV
"('Võruvälja',)",tänav,TÄNAV
"('Võsa', 'tee')",tänav,TÄNAV
"('Võsa',)",tänav,TÄNAV
"('Võsa', 'tn')",tänav,TÄNAV
"('Võsara', 'tn')",tänav,TÄNAV
"('Võsara',)",tänav,TÄNAV
"('Võsu', 'maantee')",tänav,TÄNAV
"('Võsu',)",tänav,TÄNAV
"('Võsu', 'tn')",tänav,TÄNAV
"('Võtme', 'tn')",tänav,TÄNAV
"('Võtme',)",tänav,TÄNAV
"('Võtmeheina', 'tee')",tänav,TÄNAV
"('Võtmeheina',)",tänav,TÄNAV
"('Võõpsu', 'maantee')",tänav,TÄNAV
"('Võõpsu',)",tänav,TÄNAV
"('Vägiheina', 'tee')",tänav,TÄNAV
"('Vägiheina',)",tänav,TÄNAV
"('Vähi', 'tn')",tänav,TÄNAV
"('Vähi',)",tänav,TÄNAV
"('Väike', 'kaar')",tänav,TÄNAV
"('Väike',)",tänav,TÄNAV
"('Väike', 'põik')",tänav,TÄNAV
"('Väike', 'tn')",tänav,TÄNAV
"('Väike-Aguli', 'tn')",tänav,TÄNAV
"('Väike-Aguli',)",tänav,TÄNAV
"('Väike-Aia', 'tn')",tänav,TÄNAV
"('Väike-Aia',)",tänav,TÄNAV
"('Väike-Ameerika', 'tn')",tänav,TÄNAV
"('Väike-Ameerika',)",tänav,TÄNAV
"('Väike-Aru', 'tn')",tänav,TÄNAV
"('Väike-Aru',)",tänav,TÄNAV
"('Väike-Emajõe', 'tn')",tänav,TÄNAV
"('Väike-Emajõe',)",tänav,TÄNAV
"('Väike-Erika', 'tn')",tänav,TÄNAV
"('Väike-Erika',)",tänav,TÄNAV
"('Väike-Gildi', 'tn')",tänav,TÄNAV
"('Väike-Gildi',)",tänav,TÄNAV
"('Väike-Gonsiori', 'tn')",tänav,TÄNAV
"('Väike-Gonsiori',)",tänav,TÄNAV
"('Väike-Jõe', 'tn')",tänav,TÄNAV
"('Väike-Jõe',)",tänav,TÄNAV
"('Väike-Kaare', 'tn')",tänav,TÄNAV
"('Väike-Kaare',)",tänav,TÄNAV
"('Väike-Karja', 'tn')",tänav,TÄNAV
"('Väike-Karja',)",tänav,TÄNAV
"('Väike-Kloostri', 'tn')",tänav,TÄNAV
"('Väike-Kloostri',)",tänav,TÄNAV
"('Väike-Kompassi', 'tn')",tänav,TÄNAV
"('Väike-Kompassi',)",tänav,TÄNAV
"('Väike-Kooli', 'tn')",tänav,TÄNAV
"('Väike-Kooli',)",tänav,TÄNAV
"('Väike-Kopli', 'tn')",tänav,TÄNAV
"('Väike-Kopli',)",tänav,TÄNAV
"('Väike-Kubja', 'tn')",tänav,TÄNAV
"('Väike-Kubja',)",tänav,TÄNAV
"('Väike-Kuke', 'tn')",tänav,TÄNAV
"('Väike-Kuke',)",tänav,TÄNAV
"('Väike-Köie', 'tn')",tänav,TÄNAV
"('Väike-Köie',)",tänav,TÄNAV
"('Väike-Laagri', 'tn')",tänav,TÄNAV
"('Väike-Laagri',)",tänav,TÄNAV
"('Väike-Laatsi', 'tn')",tänav,TÄNAV
"('Väike-Laatsi',)",tänav,TÄNAV
"('Väike-Lasnamäe', 'tn')",tänav,TÄNAV
"('Väike-Lasnamäe',)",tänav,TÄNAV
"('Väike-Lepa', 'tn')",tänav,TÄNAV
"('Väike-Lepa',)",tänav,TÄNAV
"('Väike-Liiva', 'tn')",tänav,TÄNAV
"('Väike-Liiva',)",tänav,TÄNAV
"('Väike-Lohu', 'tn')",tänav,TÄNAV
"('Väike-Lohu',)",tänav,TÄNAV
"('Väike-Lootsi', 'tn')",tänav,TÄNAV
"('Väike-Lootsi',)",tänav,TÄNAV
"('Väike-Lossi', 'tn')",tänav,TÄNAV
"('Väike-Lossi',)",tänav,TÄNAV
"('Väike-Maarja', 'tee')",tänav,TÄNAV
"('Väike-Maarja',)",tänav,TÄNAV
"('Väike-Maarja', 'tn')",tänav,TÄNAV
"('Väike-Mere', 'puiestee')",tänav,TÄNAV
"('Väike-Mere',)",tänav,TÄNAV
"('Väike-Mere', 'tn')",tänav,TÄNAV
"('Väike-Männiku', 'tn')",tänav,TÄNAV
"('Väike-Männiku',)",tänav,TÄNAV
"('Väike-Nelgi', 'tn')",tänav,TÄNAV
"('Väike-Nelgi',)",tänav,TÄNAV
"('Väike-Nõlvaku', 'tn')",tänav,TÄNAV
"('Väike-Nõlvaku',)",tänav,TÄNAV
"('Väike-Nõmme', 'tn')",tänav,TÄNAV
"('Väike-Nõmme',)",tänav,TÄNAV
"('Väike-Nürnbergi', 'tn')",tänav,TÄNAV
"('Väike-Nürnbergi',)",tänav,TÄNAV
"('Väike-Paala', 'tn')",tänav,TÄNAV
"('Väike-Paala',)",tänav,TÄNAV
"('Väike-Pargi', 'tn')",tänav,TÄNAV
"('Väike-Pargi',)",tänav,TÄNAV
"('Väike-Patarei', 'tn')",tänav,TÄNAV
"('Väike-Patarei',)",tänav,TÄNAV
"('Väike-Peetri', 'tn')",tänav,TÄNAV
"('Väike-Peetri',)",tänav,TÄNAV
"('Väike-Peterburi', 'tn')",tänav,TÄNAV
"('Väike-Peterburi',)",tänav,TÄNAV
"('Väike-Posti', 'tn')",tänav,TÄNAV
"('Väike-Posti',)",tänav,TÄNAV
"('Väike-Põllu', 'tn')",tänav,TÄNAV
"('Väike-Põllu',)",tänav,TÄNAV
"('Väike-Pärnu', 'tn')",tänav,TÄNAV
"('Väike-Pärnu',)",tänav,TÄNAV
"('Väike-Pääsukese', 'tn')",tänav,TÄNAV
"('Väike-Pääsukese',)",tänav,TÄNAV
"('Väike', 'Rannavärav')",tänav,TÄNAV
"('Väike-Riesenkampfi', 'tn')",tänav,TÄNAV
"('Väike-Riesenkampfi',)",tänav,TÄNAV
"('Väike', 'Ringtee')",tänav,TÄNAV
"('Väike-Roosikrantsi', 'tn')",tänav,TÄNAV
"('Väike-Roosikrantsi',)",tänav,TÄNAV
"('Väikesaare', 'tn')",tänav,TÄNAV
"('Väikesaare',)",tänav,TÄNAV
"('Väike-Sadama', 'tn')",tänav,TÄNAV
"('Väike-Sadama',)",tänav,TÄNAV
"('Väikese', 'Illimari', 'tn')",tänav,TÄNAV
"('Väikese', 'Illimari')",tänav,TÄNAV
"('Väike-Sepa', 'tn')",tänav,TÄNAV
"('Väike-Sepa',)",tänav,TÄNAV
"('Väike-Sõjamäe', 'tn')",tänav,TÄNAV
"('Väike-Sõjamäe',)",tänav,TÄNAV
"('Väike-Tartu', 'maantee')",tänav,TÄNAV
"('Väike-Tartu',)",tänav,TÄNAV
"('Väike-Tiigi', 'tn')",tänav,TÄNAV
"('Väike-Tiigi',)",tänav,TÄNAV
"('Väike-Toome', 'tn')",tänav,TÄNAV
"('Väike-Toome',)",tänav,TÄNAV
"('Väiketurg',)",tänav,TÄNAV
"('Väike-Turu', 'tn')",tänav,TÄNAV
"('Väike-Turu',)",tänav,TÄNAV
"('Väike-Tähe', 'tn')",tänav,TÄNAV
"('Väike-Tähe',)",tänav,TÄNAV
"('Väike-Vaekoja', 'tn')",tänav,TÄNAV
"('Väike-Vaekoja',)",tänav,TÄNAV
"('Väike-Vahtra', 'tn')",tänav,TÄNAV
"('Väike-Vahtra',)",tänav,TÄNAV
"('Väike-Valli', 'tn')",tänav,TÄNAV
"('Väike-Valli',)",tänav,TÄNAV
"('Väike-Veski', 'tn')",tänav,TÄNAV
"('Väike-Veski',)",tänav,TÄNAV
"('Väike-Viigi', 'tn')",tänav,TÄNAV
"('Väike-Viigi',)",tänav,TÄNAV
"('Väike-Viljandi', 'tn')",tänav,TÄNAV
"('Väike-Viljandi',)",tänav,TÄNAV
"('Väina', 'tee')",tänav,TÄNAV
"('Väina',)",tänav,TÄNAV
"('Väina', 'tn')",tänav,TÄNAV
"('Väinjärve', 'tee')",tänav,TÄNAV
"('Väinjärve',)",tänav,TÄNAV
"('Väiso', 'tee')",tänav,TÄNAV
"('Väiso',)",tänav,TÄNAV
"('Välgu', 'tn')",tänav,TÄNAV
"('Välgu',)",tänav,TÄNAV
"('Välja', 'tee')",tänav,TÄNAV
"('Välja',)",tänav,TÄNAV
"('Välja', 'tn')",tänav,TÄNAV
"('Väljaku', 'tee')",tänav,TÄNAV
"('Väljaku',)",tänav,TÄNAV
"('Väljaku', 'tn')",tänav,TÄNAV
"('Väljataguse', 'tn')",tänav,TÄNAV
"('Väljataguse',)",tänav,TÄNAV
"('Välu', 'tn')",tänav,TÄNAV
"('Välu',)",tänav,TÄNAV
"('Väluste', 'tee')",tänav,TÄNAV
"('Väluste',)",tänav,TÄNAV
"('Vändra', 'maantee')",tänav,TÄNAV
"('Vändra',)",tänav,TÄNAV
"('Väo', 'tee')",tänav,TÄNAV
"('Väo',)",tänav,TÄNAV
"('Väomurru', 'tn')",tänav,TÄNAV
"('Väomurru',)",tänav,TÄNAV
"('Värava', 'tn')",tänav,TÄNAV
"('Värava',)",tänav,TÄNAV
"('Väriheina', 'tee')",tänav,TÄNAV
"('Väriheina',)",tänav,TÄNAV
"('Värsi', 'tn')",tänav,TÄNAV
"('Värsi',)",tänav,TÄNAV
"('Värske', 'tn')",tänav,TÄNAV
"('Värske',)",tänav,TÄNAV
"('Värvi', 'tn')",tänav,TÄNAV
"('Värvi',)",tänav,TÄNAV
"('Värvu', 'põik')",tänav,TÄNAV
"('Värvu',)",tänav,TÄNAV
"('Värvu', 'tn')",tänav,TÄNAV
"('Västra', 'tn')",tänav,TÄNAV
"('Västra',)",tänav,TÄNAV
"('Västriku', 'tn')",tänav,TÄNAV
"('Västriku',)",tänav,TÄNAV
"('Vääna', 'tn')",tänav,TÄNAV
"('Vääna',)",tänav,TÄNAV
"('Väätsa', 'tee')",tänav,TÄNAV
"('Väätsa',)",tänav,TÄNAV
"('Vööri', 'tn')",tänav,TÄNAV
"('Vööri',)",tänav,TÄNAV
"('August', 'Weizenbergi', 'tn')",tänav,TÄNAV
"('August', 'Weizenbergi')",tänav,TÄNAV
"('Weizenbergi',)",tänav,TÄNAV
"('Westmeri', 'tn')",tänav,TÄNAV
"('Westmeri',)",tänav,TÄNAV
"('Ferdinand', 'Johann', 'Wiedemanni', 'tn')",tänav,TÄNAV
"('Ferdinand', 'Johann', 'Wiedemanni')",tänav,TÄNAV
"('Wiedemanni',)",tänav,TÄNAV
"('Eduard', 'Wiiralti', 'tn')",tänav,TÄNAV
"('Eduard', 'Wiiralti')",tänav,TÄNAV
"('Wiiralti',)",tänav,TÄNAV
"('Wismari', 'tn')",tänav,TÄNAV
"('Wismari',)",tänav,TÄNAV
"('Wöhrmanni', 'puiestee')",tänav,TÄNAV
"('Wöhrmanni',)",tänav,TÄNAV
"('Õhne', 'tn')",tänav,TÄNAV
"('Õhne',)",tänav,TÄNAV
"('Õhtu', 'kallas')",tänav,TÄNAV
"('Õhtu',)",tänav,TÄNAV
"('Õhtu', 'puiestee')",tänav,TÄNAV
"('Õhtu', 'põik')",tänav,TÄNAV
"('Õhtu', 'tn')",tänav,TÄNAV
"('Õhu', 'tn')",tänav,TÄNAV
"('Õhu',)",tänav,TÄNAV
"('Õie', 'põik')",tänav,TÄNAV
